pair_id, entrailment_judgment, relatedness_score
4709, CONTRADICTION, 3.4629269
4714, ENTAILMENT, 4.1173882
4715, NEUTRAL, 3.018104
4719, ENTAILMENT, 4.713898
4721, CONTRADICTION, 3.038262
4722, NEUTRAL, 2.474702
4723, NEUTRAL, 3.1098762
4726, NEUTRAL, 3.1043506
4727, NEUTRAL, 3.155007
4730, ENTAILMENT, 4.208678
4732, ENTAILMENT, 3.7478342
4733, CONTRADICTION, 3.0736742
4736, ENTAILMENT, 3.5494347
4737, ENTAILMENT, 4.010396
4738, CONTRADICTION, 3.941049
4739, ENTAILMENT, 4.1794624
4741, ENTAILMENT, 4.642275
4744, ENTAILMENT, 3.636376
4747, ENTAILMENT, 4.1452975
4748, ENTAILMENT, 4.770811
4749, CONTRADICTION, 2.8341131
4750, ENTAILMENT, 4.831446
4751, NEUTRAL, 4.124281
4754, NEUTRAL, 0.21561301
4757, ENTAILMENT, 4.547457
4758, NEUTRAL, 3.1421518
4765, NEUTRAL, 1.0423104
4768, ENTAILMENT, 4.292147
4770, NEUTRAL, 0.7223035
4772, NEUTRAL, 1.0007664
4773, NEUTRAL, 0.030616164
4775, ENTAILMENT, 4.7824507
4778, NEUTRAL, 3.3441348
4779, ENTAILMENT, 4.652925
4781, ENTAILMENT, 4.4944983
4783, ENTAILMENT, 4.530432
4784, ENTAILMENT, 4.7077584
4785, NEUTRAL, 3.5537653
4786, ENTAILMENT, 4.824583
4787, CONTRADICTION, 3.330607
4789, NEUTRAL, 0.12155175
4791, NEUTRAL, 0.021692634
4792, NEUTRAL, 0.070984125
4801, ENTAILMENT, 4.684196
4804, ENTAILMENT, 4.761618
4809, NEUTRAL, 3.0353856
4818, CONTRADICTION, 3.7509236
4827, CONTRADICTION, 3.304906
4828, ENTAILMENT, 4.582469
4829, CONTRADICTION, 3.0474415
4830, ENTAILMENT, 3.985064
4833, NEUTRAL, 1.6058835
4834, CONTRADICTION, 3.489349
4835, ENTAILMENT, 3.6240149
4837, NEUTRAL, 1.7910322
4838, NEUTRAL, 1.2500917
4840, NEUTRAL, 0.8159375
4841, NEUTRAL, 1.598843
4846, NEUTRAL, 0.27886045
4850, NEUTRAL, 0.4949857
4854, CONTRADICTION, 3.647778
4856, NEUTRAL, 2.7003922
4861, CONTRADICTION, 3.6596122
4862, ENTAILMENT, 4.1893272
4864, NEUTRAL, 0.62315905
4865, NEUTRAL, 0.22633743
4868, NEUTRAL, 0.20984125
4870, CONTRADICTION, 3.0422177
4871, ENTAILMENT, 4.9062867
4873, NEUTRAL, 3.1249142
4875, NEUTRAL, 3.0546541
4876, NEUTRAL, 2.300891
4878, ENTAILMENT, 4.9021554
4884, ENTAILMENT, 4.440116
4887, NEUTRAL, 3.3701925
4889, ENTAILMENT, 4.2231536
4890, CONTRADICTION, 3.1204624
4892, NEUTRAL, 1.3395435
4893, ENTAILMENT, 4.453206
4894, NEUTRAL, 0.70453966
4895, NEUTRAL, 1.9725698
4896, ENTAILMENT, 4.6618385
4897, CONTRADICTION, 2.819293
4899, CONTRADICTION, 2.9673438
4902, NEUTRAL, 0.40806842
4904, NEUTRAL, 0.5768504
4906, CONTRADICTION, 2.753892
4907, NEUTRAL, 3.711072
4908, CONTRADICTION, 2.651472
4909, NEUTRAL, 0.06656921
4910, NEUTRAL, 0.110027194
4914, ENTAILMENT, 4.9162254
4917, CONTRADICTION, 3.976231
4923, ENTAILMENT, 4.514795
4924, CONTRADICTION, 2.8891501
4925, ENTAILMENT, 4.0887957
4927, NEUTRAL, 1.9980322
4930, NEUTRAL, 1.8002201
4931, NEUTRAL, 2.177188
4935, NEUTRAL, 4.035797
4936, CONTRADICTION, 3.0122843
4939, NEUTRAL, 2.6768513
4943, NEUTRAL, 2.8412457
4945, ENTAILMENT, 4.7955236
4952, NEUTRAL, 0.04463768
4955, CONTRADICTION, 3.504117
4956, ENTAILMENT, 4.019604
4958, NEUTRAL, 2.357068
4962, NEUTRAL, 1.9073976
4969, NEUTRAL, 2.9436069
4972, ENTAILMENT, 4.224723
4973, CONTRADICTION, 3.3509736
4976, NEUTRAL, 0.21622443
4979, NEUTRAL, 0.0506258
4980, NEUTRAL, 0.059987307
4984, NEUTRAL, 3.7776313
4986, NEUTRAL, 0.35259783
4987, ENTAILMENT, 1.9050447
4988, NEUTRAL, 0.14525902
4993, CONTRADICTION, 3.87014
4994, NEUTRAL, 0.09003019
4995, NEUTRAL, 0.15725839
4999, ENTAILMENT, 4.233975
5001, ENTAILMENT, 4.581663
5004, NEUTRAL, 3.3562279
5006, ENTAILMENT, 4.0569997
5008, ENTAILMENT, 4.687881
5009, CONTRADICTION, 3.330646
5013, NEUTRAL, 3.2077427
5016, NEUTRAL, 3.438867
5019, NEUTRAL, 4.310567
5020, ENTAILMENT, 4.6241856
5021, CONTRADICTION, 2.969379
5028, ENTAILMENT, 4.7996893
5029, CONTRADICTION, 3.2012072
5034, CONTRADICTION, 2.6496725
5035, NEUTRAL, 3.2535124
5036, ENTAILMENT, 4.7667236
5038, ENTAILMENT, 4.7945433
5041, ENTAILMENT, 4.927503
5042, CONTRADICTION, 3.1257706
5043, NEUTRAL, 3.2855606
5044, NEUTRAL, 2.7594886
5054, NEUTRAL, 0.24863327
5055, NEUTRAL, 0.4688238
5057, ENTAILMENT, 4.892022
5059, ENTAILMENT, 4.036156
5061, ENTAILMENT, 4.803376
5062, CONTRADICTION, 3.4765215
5063, ENTAILMENT, 4.7212677
5065, ENTAILMENT, 4.9085684
5066, ENTAILMENT, 4.851664
5067, CONTRADICTION, 2.7004404
5068, ENTAILMENT, 4.220033
5069, CONTRADICTION, 3.215272
5070, NEUTRAL, 0.038423657
5071, NEUTRAL, 0.060105205
5075, ENTAILMENT, 4.871441
5076, CONTRADICTION, 3.5243058
5077, ENTAILMENT, 4.806286
5084, ENTAILMENT, 4.4279394
5087, NEUTRAL, 3.1731362
5088, NEUTRAL, 0.26441944
5090, NEUTRAL, 0.28003442
5093, ENTAILMENT, 4.2224016
5094, CONTRADICTION, 3.5231552
5095, NEUTRAL, 2.867587
5098, NEUTRAL, 0.042936444
5099, NEUTRAL, 0.050342917
5101, NEUTRAL, 0.050982237
5103, CONTRADICTION, 3.1819482
5104, ENTAILMENT, 4.6299167
5106, ENTAILMENT, 4.735089
5108, ENTAILMENT, 4.685605
5111, NEUTRAL, 4.0143137
5112, CONTRADICTION, 3.5378036
5118, NEUTRAL, 0.027940273
5120, ENTAILMENT, 4.8586054
5122, ENTAILMENT, 4.8140225
5126, NEUTRAL, 0.0936172
5128, NEUTRAL, 0.18763435
5129, ENTAILMENT, 4.3143516
5130, CONTRADICTION, 2.7530289
5131, NEUTRAL, 4.0363393
5138, ENTAILMENT, 3.9555726
5140, ENTAILMENT, 4.007787
5143, NEUTRAL, 0.3878491
5144, NEUTRAL, 0.9980382
5146, NEUTRAL, 0.64415574
5150, CONTRADICTION, 2.5885334
5151, NEUTRAL, 0.028463364
5152, NEUTRAL, 0.059622526
5156, ENTAILMENT, 4.5072703
5157, CONTRADICTION, 2.952783
5158, ENTAILMENT, 4.357306
5159, CONTRADICTION, 3.3349166
5162, NEUTRAL, 0.42970455
5164, NEUTRAL, 0.35930848
5165, ENTAILMENT, 3.8685832
5168, CONTRADICTION, 3.262436
5170, NEUTRAL, 0.10870206
5172, NEUTRAL, 0.07159102
5173, NEUTRAL, 0.092778444
5174, ENTAILMENT, 4.781307
5179, CONTRADICTION, 3.1017342
5180, ENTAILMENT, 4.2834787
5181, CONTRADICTION, 3.0034046
5182, ENTAILMENT, 4.071248
5183, ENTAILMENT, 4.7923265
5184, NEUTRAL, 3.8337398
5185, ENTAILMENT, 4.568615
5188, NEUTRAL, 0.08768773
5190, NEUTRAL, 0.03486681
5192, ENTAILMENT, 4.1353183
5193, CONTRADICTION, 2.90525
5194, ENTAILMENT, 4.3033075
5196, NEUTRAL, 2.1419778
5200, NEUTRAL, 2.3025851
5202, ENTAILMENT, 3.8818202
5205, NEUTRAL, 1.7067829
5207, NEUTRAL, 2.4185796
5209, NEUTRAL, 2.2380676
5210, ENTAILMENT, 4.7447925
5211, CONTRADICTION, 3.223906
5213, CONTRADICTION, 3.2215047
5214, NEUTRAL, 0.17187965
5217, NEUTRAL, 0.3297813
5218, NEUTRAL, 0.32146657
5221, NEUTRAL, 3.8633175
5222, NEUTRAL, 3.3671503
5224, NEUTRAL, 1.8550426
5228, ENTAILMENT, 4.0790434
5229, CONTRADICTION, 3.0145807
5230, ENTAILMENT, 4.688475
5233, NEUTRAL, 2.3090262
5235, NEUTRAL, 2.3174262
5237, ENTAILMENT, 4.1158247
5240, ENTAILMENT, 4.3415766
5241, NEUTRAL, 3.4597783
5243, NEUTRAL, 3.2353725
5245, NEUTRAL, 2.7903976
5250, NEUTRAL, 0.4290495
5252, NEUTRAL, 0.3568673
5255, ENTAILMENT, 4.929155
5257, ENTAILMENT, 4.122747
5259, ENTAILMENT, 3.993647
5265, CONTRADICTION, 2.684126
5266, ENTAILMENT, 4.323001
5268, ENTAILMENT, 4.159893
5270, NEUTRAL, 3.5030727
5271, CONTRADICTION, 2.7421265
5272, ENTAILMENT, 4.3309994
5273, ENTAILMENT, 4.651056
5274, CONTRADICTION, 3.7156568
5275, ENTAILMENT, 4.95034
5279, ENTAILMENT, 4.7391386
5280, CONTRADICTION, 3.3573494
5281, ENTAILMENT, 4.1358576
5283, CONTRADICTION, 3.4820118
5284, ENTAILMENT, 4.4398274
5285, CONTRADICTION, 3.3454819
5286, ENTAILMENT, 4.3724456
5287, CONTRADICTION, 3.2740192
5289, CONTRADICTION, 3.1675353
5290, ENTAILMENT, 4.239779
5292, NEUTRAL, 3.5031433
5293, ENTAILMENT, 4.4071217
5295, NEUTRAL, 0.09809148
5297, NEUTRAL, 0.1120311
5299, NEUTRAL, 0.032565355
5300, ENTAILMENT, 4.7571573
5301, CONTRADICTION, 3.5378456
5302, ENTAILMENT, 4.755731
5305, CONTRADICTION, 3.4927049
5307, CONTRADICTION, 2.7379398
5308, ENTAILMENT, 4.7677927
5309, ENTAILMENT, 4.774208
5312, NEUTRAL, 3.5910916
5315, ENTAILMENT, 4.132903
5316, CONTRADICTION, 2.9950428
5320, ENTAILMENT, 4.9169564
5322, NEUTRAL, 2.899025
5323, NEUTRAL, 2.1067152
5326, NEUTRAL, 3.1666927
5328, NEUTRAL, 3.3325367
5330, NEUTRAL, 3.278922
5331, ENTAILMENT, 3.9694533
5332, NEUTRAL, 2.8994951
5336, ENTAILMENT, 4.30781
5337, CONTRADICTION, 3.5339003
5339, CONTRADICTION, 3.2974038
5343, NEUTRAL, 2.4386249
5344, NEUTRAL, 2.7272172
5353, ENTAILMENT, 4.342703
5354, ENTAILMENT, 4.9203134
5355, CONTRADICTION, 3.7101402
5360, ENTAILMENT, 4.8793583
5364, CONTRADICTION, 3.722281
5365, NEUTRAL, 3.4442697
5366, CONTRADICTION, 2.4664416
5367, NEUTRAL, 0.41069913
5368, NEUTRAL, 0.20983171
5371, NEUTRAL, 0.35324037
5375, CONTRADICTION, 3.640491
5381, ENTAILMENT, 4.89961
5382, CONTRADICTION, 3.2655225
5386, NEUTRAL, 2.5099907
5388, NEUTRAL, 2.814323
5390, ENTAILMENT, 4.1414666
5392, ENTAILMENT, 4.207735
5394, ENTAILMENT, 4.250044
5396, ENTAILMENT, 4.2419024
5400, ENTAILMENT, 3.3046165
5402, CONTRADICTION, 3.4015384
5403, NEUTRAL, 1.1692997
5408, ENTAILMENT, 4.4048195
5410, ENTAILMENT, 4.695657
5412, ENTAILMENT, 3.4403896
5413, NEUTRAL, 2.593864
5416, NEUTRAL, 3.618228
5417, ENTAILMENT, 4.5787897
5418, NEUTRAL, 3.4155817
5421, NEUTRAL, 0.024838686
5422, NEUTRAL, 0.043087125
5424, NEUTRAL, 0.16078365
5425, NEUTRAL, 0.04966128
5428, ENTAILMENT, 4.079602
5430, ENTAILMENT, 4.159057
5431, CONTRADICTION, 3.230299
5433, CONTRADICTION, 2.8574414
5438, CONTRADICTION, 3.192505
5441, NEUTRAL, 2.2879763
5442, NEUTRAL, 3.0762095
5444, ENTAILMENT, 4.868662
5445, CONTRADICTION, 3.0629416
5448, ENTAILMENT, 4.698116
5450, ENTAILMENT, 4.7327833
5451, CONTRADICTION, 3.0902405
5452, ENTAILMENT, 4.589352
5453, ENTAILMENT, 4.0308356
5465, CONTRADICTION, 3.3450842
5469, CONTRADICTION, 3.6597037
5470, ENTAILMENT, 4.2485437
5472, CONTRADICTION, 3.463253
5473, ENTAILMENT, 4.855763
5475, NEUTRAL, 0.23824847
5479, NEUTRAL, 0.13342762
5481, NEUTRAL, 3.0355206
5482, ENTAILMENT, 4.4920616
5484, ENTAILMENT, 4.419053
5485, ENTAILMENT, 4.834081
5486, NEUTRAL, 3.1262693
5488, NEUTRAL, 3.1102285
5490, CONTRADICTION, 2.9817142
5493, NEUTRAL, 1.4118615
5494, NEUTRAL, 1.4801399
5499, NEUTRAL, 3.2254748
5506, NEUTRAL, 0.108279705
5508, CONTRADICTION, 3.775858
5509, ENTAILMENT, 4.138207
5511, ENTAILMENT, 4.121467
5515, NEUTRAL, 3.234827
5516, ENTAILMENT, 4.1327972
5517, CONTRADICTION, 2.8374662
5519, ENTAILMENT, 4.35599
5524, NEUTRAL, 2.7100658
5527, ENTAILMENT, 4.856959
5528, CONTRADICTION, 3.2578988
5529, NEUTRAL, 3.2780652
5536, NEUTRAL, 3.7941132
5539, NEUTRAL, 2.5877218
5541, NEUTRAL, 2.1420636
5542, NEUTRAL, 2.5636683
5543, ENTAILMENT, 4.7279277
5544, CONTRADICTION, 3.441142
5547, NEUTRAL, 0.109386325
5550, NEUTRAL, 0.083402514
5551, NEUTRAL, 0.17781246
5557, NEUTRAL, 0.051189065
5559, NEUTRAL, 0.09049845
5562, CONTRADICTION, 2.4048805
5564, NEUTRAL, 2.9289436
5566, NEUTRAL, 2.9659133
5567, ENTAILMENT, 4.196706
5570, ENTAILMENT, 4.5265274
5571, CONTRADICTION, 2.9519672
5572, ENTAILMENT, 4.5795503
5573, ENTAILMENT, 3.6484904
5574, ENTAILMENT, 3.5153975
5576, ENTAILMENT, 3.5766535
5577, CONTRADICTION, 2.3434186
5578, ENTAILMENT, 3.4000115
5579, ENTAILMENT, 4.3335476
5581, ENTAILMENT, 4.251628
5583, NEUTRAL, 2.7028942
5585, NEUTRAL, 2.3270411
5589, NEUTRAL, 3.3868723
5590, ENTAILMENT, 4.6128716
5592, ENTAILMENT, 3.3362842
5594, NEUTRAL, 4.0701337
5596, NEUTRAL, 3.3439355
5597, ENTAILMENT, 4.2615814
5598, CONTRADICTION, 3.6871243
5599, ENTAILMENT, 4.3673205
5600, CONTRADICTION, 3.392599
5601, NEUTRAL, 1.7579671
5605, NEUTRAL, 1.5321182
5606, ENTAILMENT, 4.1843534
5611, NEUTRAL, 0.21906793
5616, CONTRADICTION, 2.4566088
5622, CONTRADICTION, 2.9502606
5625, NEUTRAL, 3.2455878
5626, ENTAILMENT, 4.3812943
5628, NEUTRAL, 3.7221036
5629, NEUTRAL, 2.9493394
5630, NEUTRAL, 3.5689116
5631, NEUTRAL, 3.0019808
5635, ENTAILMENT, 4.600589
5636, CONTRADICTION, 3.872037
5638, CONTRADICTION, 3.4497857
5639, ENTAILMENT, 4.1956825
5644, ENTAILMENT, 4.5549355
5648, ENTAILMENT, 4.555514
5649, CONTRADICTION, 3.2161288
5650, ENTAILMENT, 4.391298
5652, CONTRADICTION, 3.2492256
5654, CONTRADICTION, 3.04733
5655, NEUTRAL, 0.14263153
5658, NEUTRAL, 0.9665555
5660, ENTAILMENT, 4.0016766
5661, ENTAILMENT, 3.5462012
5662, ENTAILMENT, 4.733282
5665, NEUTRAL, 2.3831692
5666, NEUTRAL, 2.910068
5667, NEUTRAL, 3.125669
5669, ENTAILMENT, 4.8162794
5670, NEUTRAL, 2.225492
5672, ENTAILMENT, 4.0168123
5673, ENTAILMENT, 4.3594165
5674, NEUTRAL, 4.098195
5681, CONTRADICTION, 3.384313
5682, ENTAILMENT, 3.4434433
5684, NEUTRAL, 2.970677
5685, NEUTRAL, 2.074901
5686, NEUTRAL, 2.8933058
5688, CONTRADICTION, 2.969985
5689, ENTAILMENT, 4.209469
5690, CONTRADICTION, 3.5327086
5692, NEUTRAL, 0.33562255
5699, CONTRADICTION, 2.8232474
5700, ENTAILMENT, 4.490282
5702, ENTAILMENT, 4.523929
5703, CONTRADICTION, 3.426776
5704, ENTAILMENT, 4.7012415
5705, ENTAILMENT, 4.0733085
5707, ENTAILMENT, 4.010799
5708, CONTRADICTION, 3.4887028
5709, ENTAILMENT, 4.0219297
5711, ENTAILMENT, 4.1417203
5713, ENTAILMENT, 4.549282
5714, ENTAILMENT, 4.22109
5715, CONTRADICTION, 3.2781467
5716, ENTAILMENT, 4.4201527
5719, NEUTRAL, 2.682087
5720, NEUTRAL, 3.6042967
5721, NEUTRAL, 2.7483892
5723, ENTAILMENT, 3.412599
5724, CONTRADICTION, 3.3209639
5726, CONTRADICTION, 3.458777
5727, ENTAILMENT, 4.183248
5729, ENTAILMENT, 3.516705
5730, CONTRADICTION, 3.241753
5731, ENTAILMENT, 3.847187
5734, ENTAILMENT, 4.3651457
5735, NEUTRAL, 0.9596449
5738, NEUTRAL, 0.12260938
5743, NEUTRAL, 3.3658204
5746, NEUTRAL, 0.94459665
5748, NEUTRAL, 1.1513594
5754, NEUTRAL, 2.3473358
5757, NEUTRAL, 1.2586821
5759, ENTAILMENT, 4.1111436
5760, NEUTRAL, 2.5035968
5763, NEUTRAL, 3.623561
5766, NEUTRAL, 1.0494264
5767, NEUTRAL, 0.12080753
5769, NEUTRAL, 0.33672726
5771, CONTRADICTION, 2.3239126
5774, NEUTRAL, 3.2045217
5775, NEUTRAL, 2.7790337
5778, ENTAILMENT, 3.8790126
5780, NEUTRAL, 3.263651
5782, ENTAILMENT, 4.615248
5783, NEUTRAL, 0.054859757
5784, NEUTRAL, 0.059750795
5785, NEUTRAL, 0.083440185
5786, NEUTRAL, 0.06574786
5789, CONTRADICTION, 3.0860672
5790, ENTAILMENT, 4.7266307
5793, NEUTRAL, 3.314766
5795, CONTRADICTION, 3.3585448
5796, ENTAILMENT, 4.868055
5798, CONTRADICTION, 3.3057075
5800, CONTRADICTION, 3.002524
5802, NEUTRAL, 1.0790335
5803, NEUTRAL, 2.3050575
5804, NEUTRAL, 1.6211711
5805, NEUTRAL, 2.0520945
5807, NEUTRAL, 3.5409088
5808, ENTAILMENT, 4.438765
5809, ENTAILMENT, 3.811338
5814, NEUTRAL, 0.11623514
5817, ENTAILMENT, 4.6946764
5818, CONTRADICTION, 3.2206683
5827, CONTRADICTION, 2.9583812
5830, NEUTRAL, 3.705768
5831, NEUTRAL, 3.5938497
5832, NEUTRAL, 3.183154
5833, ENTAILMENT, 4.0047126
5837, NEUTRAL, 0.7403449
5838, NEUTRAL, 0.42461026
5840, NEUTRAL, 0.2912507
5843, NEUTRAL, 3.2716265
5844, ENTAILMENT, 4.4205847
5849, NEUTRAL, 3.1100688
5854, CONTRADICTION, 3.4473858
5856, CONTRADICTION, 3.1694927
5858, NEUTRAL, 3.980507
5862, ENTAILMENT, 4.468208
5863, NEUTRAL, 3.1415157
5866, ENTAILMENT, 4.146511
5868, ENTAILMENT, 4.4707284
5869, ENTAILMENT, 4.3623433
5870, NEUTRAL, 3.4307399
5871, ENTAILMENT, 4.3335896
5873, NEUTRAL, 3.5646262
5877, ENTAILMENT, 4.3470225
5878, NEUTRAL, 3.6251073
5880, ENTAILMENT, 4.262554
5881, NEUTRAL, 3.5071883
5884, ENTAILMENT, 3.9184952
5888, NEUTRAL, 2.7120667
5889, ENTAILMENT, 4.88512
5891, NEUTRAL, 0.033878803
5892, NEUTRAL, 0.08057296
5893, NEUTRAL, 0.041094065
5896, ENTAILMENT, 4.316006
5897, ENTAILMENT, 4.247034
5903, NEUTRAL, 3.8676639
5908, CONTRADICTION, 3.2287688
5910, NEUTRAL, 2.700284
5912, NEUTRAL, 2.4738388
5913, NEUTRAL, 2.7376494
5915, NEUTRAL, 2.3382897
5916, ENTAILMENT, 4.7481112
5917, CONTRADICTION, 3.451641
5921, NEUTRAL, 0.03976178
5925, NEUTRAL, 3.7561965
5926, NEUTRAL, 2.6861663
5927, NEUTRAL, 1.6073529
5929, NEUTRAL, 1.6248716
5932, ENTAILMENT, 4.953084
5933, NEUTRAL, 2.9854665
5934, ENTAILMENT, 4.457629
5935, CONTRADICTION, 3.447722
5939, NEUTRAL, 2.525053
5940, ENTAILMENT, 4.24283
5942, CONTRADICTION, 3.3478293
5945, NEUTRAL, 3.1898174
5946, NEUTRAL, 2.028813
5949, NEUTRAL, 2.132701
5950, NEUTRAL, 2.0301585
5951, NEUTRAL, 2.0170798
5953, CONTRADICTION, 2.9194808
5954, ENTAILMENT, 4.5090714
5957, NEUTRAL, 3.108451
5958, ENTAILMENT, 3.19846
5959, CONTRADICTION, 2.6123905
5961, ENTAILMENT, 4.266175
5962, NEUTRAL, 2.829867
5963, NEUTRAL, 3.7846813
5967, NEUTRAL, 0.18957067
5969, NEUTRAL, 0.19851565
5971, NEUTRAL, 0.12975562
5972, ENTAILMENT, 4.037958
5973, ENTAILMENT, 3.651044
5974, NEUTRAL, 3.2725606
5980, ENTAILMENT, 3.1185756
5981, NEUTRAL, 2.1107745
5984, ENTAILMENT, 3.651445
5985, ENTAILMENT, 4.8157763
5993, NEUTRAL, 3.1846476
5994, ENTAILMENT, 4.361466
5995, CONTRADICTION, 3.5594668
5997, CONTRADICTION, 3.6468205
5998, NEUTRAL, 3.4938302
5999, NEUTRAL, 2.863987
6002, NEUTRAL, 3.4969049
6003, ENTAILMENT, 4.7927527
6004, CONTRADICTION, 3.3667798
6008, ENTAILMENT, 3.2563267
6009, NEUTRAL, 2.3241882
6010, NEUTRAL, 2.5076675
6011, NEUTRAL, 2.0905108
6012, NEUTRAL, 2.6267462
6013, NEUTRAL, 2.6397786
6016, NEUTRAL, 4.055768
6018, NEUTRAL, 2.7253413
6019, NEUTRAL, 4.119085
6021, NEUTRAL, 4.383312
6023, NEUTRAL, 3.2802148
6024, NEUTRAL, 3.9474545
6025, ENTAILMENT, 4.706833
6026, CONTRADICTION, 3.3260188
6031, NEUTRAL, 2.9426098
6033, NEUTRAL, 2.730032
6034, ENTAILMENT, 4.4770637
6036, ENTAILMENT, 4.80831
6039, NEUTRAL, 3.1929822
6040, NEUTRAL, 2.4025717
6043, NEUTRAL, 2.4634209
6046, NEUTRAL, 2.1864796
6048, NEUTRAL, 2.7821636
6049, NEUTRAL, 1.8136159
6055, CONTRADICTION, 3.8452377
6057, CONTRADICTION, 3.3036366
6058, NEUTRAL, 1.9808027
6059, NEUTRAL, 1.801565
6062, NEUTRAL, 2.0785794
6063, ENTAILMENT, 4.8039136
6064, CONTRADICTION, 3.3483438
6066, ENTAILMENT, 4.196744
6067, NEUTRAL, 3.4408627
6069, NEUTRAL, 2.0379663
6070, NEUTRAL, 2.834382
6071, NEUTRAL, 2.7291203
6073, NEUTRAL, 3.0689507
6074, ENTAILMENT, 4.916514
6076, ENTAILMENT, 4.322173
6079, CONTRADICTION, 3.1416225
6081, NEUTRAL, 2.9518867
6087, NEUTRAL, 3.7173562
6089, NEUTRAL, 3.730394
6090, NEUTRAL, 3.1434288
6091, NEUTRAL, 3.8535295
6094, ENTAILMENT, 4.971331
6097, CONTRADICTION, 3.739677
6100, ENTAILMENT, 4.1944613
6102, NEUTRAL, 3.2691436
6107, NEUTRAL, 2.884667
6110, NEUTRAL, 2.9724798
6111, NEUTRAL, 1.9942724
6113, NEUTRAL, 2.9512477
6114, ENTAILMENT, 4.307326
6115, ENTAILMENT, 4.027606
6116, ENTAILMENT, 4.817338
6118, ENTAILMENT, 4.113547
6121, NEUTRAL, 2.8511658
6124, CONTRADICTION, 3.0186105
6125, ENTAILMENT, 4.719114
6126, ENTAILMENT, 3.63941
6129, ENTAILMENT, 3.7200322
6130, NEUTRAL, 2.9509673
6132, ENTAILMENT, 4.485603
6134, NEUTRAL, 3.3571072
6138, NEUTRAL, 2.8747401
6139, NEUTRAL, 3.281002
6140, NEUTRAL, 2.0056252
6141, NEUTRAL, 2.7337236
6142, NEUTRAL, 3.378726
6143, ENTAILMENT, 4.2225547
6148, NEUTRAL, 1.933901
6149, ENTAILMENT, 2.8670487
6151, NEUTRAL, 2.9573393
6156, NEUTRAL, 0.937122
6162, NEUTRAL, 2.7781243
6163, ENTAILMENT, 4.4082756
6165, ENTAILMENT, 4.287194
6166, NEUTRAL, 3.3654356
6167, NEUTRAL, 4.073396
6168, NEUTRAL, 2.415636
6172, ENTAILMENT, 4.1056995
6173, ENTAILMENT, 4.8636537
6177, NEUTRAL, 2.541778
6181, ENTAILMENT, 3.1288943
6182, NEUTRAL, 2.5873475
6184, NEUTRAL, 3.6877284
6189, NEUTRAL, 2.9432278
6190, NEUTRAL, 2.4828959
6192, ENTAILMENT, 3.725761
6196, NEUTRAL, 1.3521835
6201, ENTAILMENT, 4.9163113
6204, ENTAILMENT, 4.6157594
6207, NEUTRAL, 2.7942052
6210, NEUTRAL, 2.6442342
6216, ENTAILMENT, 4.0126925
6217, NEUTRAL, 2.6021223
6220, ENTAILMENT, 4.1769147
6221, ENTAILMENT, 4.6757402
6222, NEUTRAL, 3.4490557
6223, ENTAILMENT, 4.4476347
6226, NEUTRAL, 2.8835783
6227, NEUTRAL, 2.9242306
6229, NEUTRAL, 3.0931692
6230, ENTAILMENT, 4.450584
6235, NEUTRAL, 2.790587
6237, NEUTRAL, 2.8183947
6238, NEUTRAL, 3.5750117
6240, NEUTRAL, 2.9680705
6244, NEUTRAL, 2.5622354
6245, NEUTRAL, 2.819622
6247, NEUTRAL, 2.6947398
6251, NEUTRAL, 2.855554
6252, ENTAILMENT, 3.3396811
6254, NEUTRAL, 2.7995195
6255, ENTAILMENT, 3.529501
6256, ENTAILMENT, 4.331256
6257, CONTRADICTION, 2.6560364
6260, CONTRADICTION, 2.960235
6261, ENTAILMENT, 4.758833
6262, NEUTRAL, 2.8341126
6264, NEUTRAL, 3.0770192
6265, ENTAILMENT, 4.456572
6268, ENTAILMENT, 4.8141675
6269, CONTRADICTION, 3.0704117
6270, ENTAILMENT, 4.493303
6271, NEUTRAL, 3.7660422
6273, NEUTRAL, 2.4963994
6274, NEUTRAL, 3.3990207
6275, NEUTRAL, 2.5431762
6276, NEUTRAL, 2.90478
6277, ENTAILMENT, 4.669162
6279, ENTAILMENT, 4.8611712
6281, NEUTRAL, 3.125543
6282, ENTAILMENT, 4.432668
6283, NEUTRAL, 3.3881578
6284, ENTAILMENT, 4.315667
6285, NEUTRAL, 3.253994
6289, CONTRADICTION, 3.8064303
6294, NEUTRAL, 3.4154558
6296, NEUTRAL, 3.3807902
6298, NEUTRAL, 3.457179
6303, NEUTRAL, 2.1264095
6304, NEUTRAL, 0.94861805
6312, NEUTRAL, 2.5904412
6314, NEUTRAL, 2.1827402
6320, NEUTRAL, 2.4602914
6322, NEUTRAL, 2.5316048
6323, NEUTRAL, 2.85071
6324, ENTAILMENT, 4.4902425
6325, CONTRADICTION, 3.0558019
6328, NEUTRAL, 3.4072175
6329, NEUTRAL, 3.4888186
6331, NEUTRAL, 3.65377
6332, NEUTRAL, 2.6730113
6339, CONTRADICTION, 3.6777315
6340, ENTAILMENT, 3.9757051
6341, NEUTRAL, 3.2813988
6343, NEUTRAL, 3.7309113
6351, NEUTRAL, 2.937451
6352, NEUTRAL, 3.7533026
6354, NEUTRAL, 3.5582714
6355, ENTAILMENT, 4.790521
6356, NEUTRAL, 3.3218226
6361, ENTAILMENT, 3.996151
6364, ENTAILMENT, 4.2201433
6365, ENTAILMENT, 4.742944
